time,open,high,low,close,Reistance Level,Support Level,Volume
1581984000,9711.5925,10285.7175,9606.9675,10185.295,10514.2025,6430.145,24717.91420077
1582070400,10189.69,10306.265,9307.4275,9598.8125,10514.2025,6430.145,35394.97715075
1582156800,9594.5325,9702.0825,9382.575,9610.905,10514.2025,6430.145,24454.21514155
1582243200,9608.75,9772.38,9566.8475,9698.3575,10514.2025,6430.145,14913.60595398
1582329600,9698.2275,9722.8825,9575.2225,9670.8825,10514.2025,6430.145,6745.43666626
1582416000,9668.935,10022.14,9667.66,9968.39,10514.2025,6430.145,11922.95931657
1582502400,9970.12,10026.365,9482.0175,9660.7575,10514.2025,6430.145,22723.34540929
1582588800,9662.705,9680.6525,9238.9275,9307.825,10514.2025,6430.145,21099.32412369
1582675200,9306.5725,9370.61,8623.695,8780.31,10514.2025,6430.145,44223.08303608
1582761600,8779.995,8972.3925,8519.075,8812.2875,10514.2025,6430.145,31115.94613609
1582848000,8816.35,8898.86,8429.8975,8708.2775,10514.2025,6430.145,27278.12848952
1582934400,8706.9675,8800.8,8524.35,8526.76,10514.2025,6430.145,10079.97890491
1583020800,8528.5075,8752.9875,8406.2525,8527.415,10514.2025,6430.145,15441.1262788
1583107200,8521.375,8972.2625,8487.2825,8917.49,10514.2025,6430.145,22406.82678279
1583193600,8917.625,8923.6925,8655.715,8754.4925,10514.2025,6430.145,18586.25017892
1583280000,8756.825,8847.8675,8668.6825,8757.4225,10514.2025,6430.145,13453.77084953
1583366400,8758.6325,9170.465,8757.855,9067.5425,10514.2025,6430.145,23085.0180233
1583452800,9063.2225,9181.3575,9000.985,9156.305,10514.2025,6430.145,14906.84915552
1583539200,9157.1725,9217.95,8857.115,8899.3625,10514.2025,6430.145,12920.23026126
1583625600,8899.565,8899.66,8000.2,8036.475,10514.2025,6430.145,34664.19815936
1583712000,8037.4375,8186.585,7552.575,7932.88,10514.2025,6430.145,52893.59099693
1583798400,7932.72,8156.0125,7726.8875,7887.13,10514.2025,6430.145,36282.00935594
1583884800,7891.9625,7995.7125,7588.72,7937.8525,10514.2025,6430.145,29428.93417824
1583971200,7949.5675,7968.1825,4673.2225,4844.805,10514.2025,6430.145,230551.48329433
1584057600,4844.805,5996.0875,3880.5875,5635.8925,10514.2025,3880.5875,248739.40323738
1584144000,5627.675,5694.2275,5052.4875,5166.4675,10514.2025,3880.5875,62729.2554743
1584230400,5161.7925,5985.02,5090.57,5343.135,10514.2025,3880.5875,80797.05409482
1584316800,5346.805,5349.965,4407.18,5037.2225,10514.2025,3880.5875,153889.3685883
1584403200,5045.05,5566.905,4935.7975,5332.8675,10514.2025,3880.5875,85759.875875
1584489600,5334.43,5451.3125,5010.8725,5414.0525,10514.2025,3880.5875,82727.73017942
1584576000,5416.645,6436.485,5267.0425,6185.74,10514.2025,3880.5875,110094.537815
1584662400,6188.77,7027.6625,5666.9425,6207.055,10514.2025,3880.5875,114476.24102634
1584748800,6208.885,6466.505,5857.7775,6197.8275,10514.2025,3880.5875,49595.97911271
1584835200,6194.4675,6418.85,5734.96,5824.085,10514.2025,3880.5875,54742.9758438
1584921600,5817.7525,6633.955,5686.91,6497.31,10514.2025,3880.5875,86220.30377223
1585008000,6496.9425,6875.2,6403.0425,6769.9625,10514.2025,3880.5875,82422.82927254
1585094400,6767.1275,6983.76,6465.1875,6691.9525,10514.2025,3880.5875,65029.95676531
1585180800,6692.82,6795.82,6525.7525,6753.585,10514.2025,3880.5875,34039.84725116
1585267200,6754.835,6872.7925,6254.625,6375.7975,10514.2025,3880.5875,43798.57248054
1585353600,6374.45,6374.475,6034.4,6253.6775,10514.2025,3880.5875,43070.62455054
1585440000,6257.7875,6280.6775,5869.9225,5876.4525,10514.2025,3880.5875,33686.34759148
1585526400,5878.2075,6632.6025,5854.3525,6406.07,10514.2025,3880.5875,52766.19525887
1585612800,6406.515,6526.965,6337.145,6424.0325,10514.2025,3880.5875,25913.72895261
1585699200,6425.015,6719.99,6152.895,6661.81,10514.2025,3880.5875,43277.39791507
1585785600,6666.485,7267.625,6575.535,6802.8275,10514.2025,3880.5875,69642.21758022
1585872000,6798.8425,7049.995,6608.8825,6741.01,10514.2025,3880.5875,39534.34458847
1585958400,6739.1725,7014.3825,6656.72,6874.445,10514.2025,3880.5875,24052.23741704
1586044800,6882.9,6914.2525,6679.9775,6777.015,10514.2025,3880.5875,18026.88908183
1586131200,6777.865,7372.43,6773.06,7343.6125,10514.2025,3880.5875,57452.48941266
1586217600,7339.165,7469.58,7077,7202.6875,10514.2025,3880.5875,47703.89631778
1586304000,7203.34,7429.22,7154.005,7368.7675,10514.2025,3880.5875,34146.61697509
1586390400,7368.2275,7377.635,7106.08,7299.13,10514.2025,3880.5875,30104.37911779
1586476800,7300.035,7307.86,6751.2875,6873.5425,10514.2025,3880.5875,43924.69250113
1586563200,6872.98,6956.305,6773.16,6888.695,10514.2025,3880.5875,16634.64013042
1586649600,6886.86,7205.3625,6791.155,6906.54,10514.2025,3880.5875,28956.17512964
1586736000,6906.2925,6907.855,6554.9775,6862.78,10514.2025,3880.5875,46474.41813827
1586822400,6862.5925,6990.33,6771.5175,6876.885,10514.2025,3880.5875,27874.50545079
1586908800,6873.975,6938.73,6604.545,6622.355,10514.2025,3880.5875,31309.9000007
1586995200,6621.805,7218.2475,6469.8825,7114.9175,10514.2025,3880.5875,63211.61860411
1587081600,7117.4925,7158.08,6996.44,7033.0025,10514.2025,3880.5875,29366.64107489
1587168000,7030.83,7304.32,7023.69,7262.19,10514.2025,3880.5875,22501.35677915
1587254400,7263.6525,7276.5125,7063.92,7130.2775,10514.2025,3880.5875,17741.0717522
1587340800,7128.3575,7225.7525,6755.955,6840.2975,10514.2025,3880.5875,39701.95187629
1587427200,6836.6675,6956.7025,6771.705,6854.9675,10514.2025,3880.5875,27133.17777551
1587513600,6854.2425,7168.3275,6824.465,7137.135,10514.2025,3880.5875,27055.91050299
1587600000,7137.2325,7774.8625,7032.835,7507.5425,10514.2025,3880.5875,52304.10267879
1587686400,7511.375,7612.6275,7386.705,7510.8825,10514.2025,3880.5875,30676.66867623
1587772800,7514.605,7722.775,7440.985,7548.32,10514.2025,3880.5875,17538.77982774
1587859200,7552.6525,7713.9375,7483.77,7703.1325,10514.2025,3880.5875,19957.97666442
1587945600,7706.215,7807.935,7634.8975,7790.8125,10514.2025,3880.5875,30330.1207043
1588032000,7792.8225,7798.0125,7667.1625,7761.97,10514.2025,3880.5875,23993.58477445
1588118400,7758.0625,8976.83,7721.185,8788.7275,10514.2025,3880.5875,101119.60555869
1588204800,8788.4175,9481.3425,8408.75,8627.93,9481.3425,3880.5875,99138.77310178
1588291200,8627.5475,9071.6575,8621.9875,8827.04,9481.3425,3880.5875,44768.18718806
1588377600,8830.9925,9020.8,8759.895,8982.3675,9481.3425,3880.5875,22693.74943833
1588464000,8984.3425,9205.4975,8725.59,8908.385,9481.3425,3880.5875,36511.92667372
1588550400,8913.4975,8973.09,8533.0975,8884.475,9481.3425,3880.5875,39000.1986824
1588636800,8892.8125,9122.2125,8771.3625,9028.66,9481.3425,3880.5875,36069.86267339
1588723200,9030.195,9420.2375,8921.97,9157.695,9481.3425,3880.5875,57885.34854907
1588809600,9158.815,10078.3,9033.98,10002.4525,9481.3425,3880.5875,88286.39820222
1588896000,10005.9075,10048.9725,9728.755,9806.6125,9481.3425,3880.5875,59553.50209012
1588982400,9808.49,9917.4175,9519.3425,9541.09,9481.3425,3880.5875,38949.69927612
1589068800,9531.785,9564.665,8086.295,8726.06,9481.3425,3880.5875,110639.28131952
1589155200,8730.695,9179.2075,8189,8571.67,9481.3425,3880.5875,99265.67786299
1589241600,8572.2425,8981.5925,8535.8025,8823.31,9481.3425,3880.5875,43981.77715314
1589328000,8819.55,9416.6325,8805.295,9316.36,9481.3425,3880.5875,46031.45697394
1589414400,9320.47,9946.5675,9259.475,9790.2375,9481.3425,3880.5875,65112.70313572
1589500800,9793.12,9830.9225,9119.3525,9311.1425,9481.3425,3880.5875,56834.67251137
1589587200,9312.48,9589.685,9215.6475,9387.115,9481.3425,3880.5875,22686.07768931
1589673600,9379.845,9891.695,9325.61,9670.7075,9481.3425,3880.5875,31297.01953104
1589760000,9681.9,9956.7475,9435.1675,9726.3225,9481.3425,3880.5875,39952.02494402
1589846400,9730.0075,9900.4725,9462.7825,9782.035,9481.3425,3880.5875,37786.07148455
1589932800,9780.02,9841.8525,9251.6425,9512.655,9481.3425,3880.5875,40493.18811724
1590019200,9509.9075,9568.5675,8800.5,9059.705,9481.3425,3880.5875,60810.54702295
1590105600,9060.84,9266.6525,8925.2325,9168.7,9481.3425,3880.5875,28275.42441356
1590192000,9168.925,9313.9875,9084.845,9179.705,9481.3425,3880.5875,14205.89805416
1590278400,9181.0975,9304.825,8672.7825,8716.09,9481.3425,3880.5875,29954.41334861
1590364800,8712.855,8978.0075,8636.7325,8898.915,9481.3425,3880.5875,28677.2726474
1590451200,8900.6675,9014.1125,8692.4575,8842.3325,9481.3425,3880.5875,24471.21780183
1590537600,8841.4,9228.3025,8810.77,9210.6075,9481.3425,3880.5875,26515.09781809
1590624000,9207.9025,9608.7525,9110.165,9556.0825,9481.3425,3880.5875,36507.69257741
1590710400,9574.875,9606.905,9325.355,9424.535,9481.3425,3880.5875,25194.95557856
1590796800,9426.3825,9754.3975,9328.15,9701.15,9481.3425,3880.5875,23616.88612414
1590883200,9701.4725,9704.9975,9377.135,9448.95,9481.3425,3880.5875,18209.27821507
1590969600,9446.96,10413.065,9416.49,10206.925,9481.3425,3880.5875,48103.55247188
1591056000,10208.5,10236.705,9241.5475,9523.3525,9481.3425,3880.5875,77225.56159115
1591142400,9519.505,9693.985,9366.23,9666.645,9481.3425,3880.5875,24335.14675029
1591228800,9667.87,9887.175,9451.915,9791.94,9481.3425,3880.5875,30471.32302806
1591315200,9793.39,9856.7025,9576.0225,9618.695,9481.3425,3880.5875,26628.68715498
1591401600,9598.0475,9737.7875,9528.0775,9671.7825,9481.3425,3880.5875,13954.37652841
1591488000,9671.515,9819.6775,9373.77,9752.5925,9481.3425,3880.5875,24565.75842564
1591574400,9756.0075,9904.565,9637.3975,9782.51,9481.3425,3880.5875,19376.81532646
1591660800,9783.695,9894.8825,9563.3325,9780.1875,9481.3425,3880.5875,24988.02859509
1591747200,9781.8925,10010.6675,9654.5,9893.4425,9481.3425,3880.5875,28281.31868911
1591833600,9894.88,9989.56,9065.3425,9266.2725,9481.3425,3880.5875,60001.57795425
1591920000,9267.9175,9552.1025,9230.4125,9464.24,9481.3425,3880.5875,24613.44242991
1592006400,9463.8075,9496.5925,9349.555,9474.3475,9481.3425,3880.5875,9903.96831111
1592092800,9476.19,9479.8725,9237.5025,9329.6975,9481.3425,3880.5875,11518.80229412
1592179200,9330.565,9501.075,8900.6275,9430.55,9481.3425,3880.5875,43706.72426614
1592265600,9431.735,9591.99,9382.5925,9527.8625,9481.3425,3880.5875,24442.49847668
1592352000,9529.1525,9560.9925,9231.4375,9456.335,9481.3425,3880.5875,21611.64674661
1592438400,9456.9225,9480.5875,9264.2625,9376.185,9481.3425,3880.5875,14891.44007525
1592524800,9374.175,9432.22,9226.7625,9301.5275,9481.3425,3880.5875,19269.36278104
1592611200,9298.1125,9395.745,9157.9375,9357.655,9481.3425,3880.5875,12822.78851292
1592697600,9357.0375,9419.1375,9275.3025,9285.9675,9481.3425,3880.5875,6946.12762526
1592784000,9287.1825,9789.2375,9270.7025,9688.89,9481.3425,3880.5875,25202.57466056
1592870400,9691.105,9723.8025,9574.8225,9622.5125,9481.3425,3880.5875,18117.02207707
1592956800,9622.08,9665.435,9196.96,9287.6075,9481.3425,3880.5875,31975.41444447
1593043200,9286.41,9337.93,8985.61,9238.85,9481.3425,3880.5875,30815.5058366
1593129600,9239.4675,9289.185,9027.6,9154.7425,9481.3425,3880.5875,25784.76376757
1593216000,9156.2025,9186.245,8820.86,9004.28,9481.3425,3880.5875,18333.15396093
1593302400,9005.5575,9190.005,8933.915,9116.235,9481.3425,3880.5875,11912.99646425
1593388800,9116.4575,9236.1375,9015.0975,9186.5725,9481.3425,3880.5875,19281.9524167
1593475200,9189.4375,9201.74,9060.67,9134.015,9481.3425,3880.5875,13505.79302831
1593561600,9135.67,9298.875,9080.5,9236.385,9481.3425,3880.5875,17739.45767174
1593648000,9236.2825,9267.49,8938.15,9093.3025,9481.3425,3880.5875,24568.43996121
1593734400,9092.415,9137.155,9037.0275,9064.355,9481.3425,3880.5875,13948.02067359
1593820800,9060.425,9195.8325,9043.9725,9140.565,9481.3425,3880.5875,9459.50474726
1593907200,9140.645,9146.9125,8909.995,9078.89,9481.3425,3880.5875,10113.54156944
1593993600,9078.75,9373.985,9063.265,9347.485,9481.3425,3880.5875,21621.47484708
1594080000,9346.455,9381.0175,9203.28,9256.945,9481.3425,3880.5875,16238.6245467
1594166400,9257.3575,9481.8975,9233.9225,9439.2625,9481.3425,3880.5875,22656.88288671
1594252800,9440.375,9446.305,9158.195,9237.495,9481.3425,3880.5875,18779.31857536
1594339200,9237.505,9319.0125,9105.285,9288.2275,9481.3425,3880.5875,15085.75435451
1594425600,9291.46,9302.8975,9182.91,9237.305,9481.3425,3880.5875,6517.91480522
1594512000,9236.215,9345.4575,9158.34,9302.385,9481.3425,3880.5875,9885.15298048
1594598400,9303.9125,9351.015,9194.2325,9236.425,9481.3425,3880.5875,16898.07691612
1594684800,9236.455,9280.195,9095.44,9254.7525,9481.3425,3880.5875,16782.15087029
1594771200,9256.3625,9275.01,9154.3475,9192.06,9481.3425,3880.5875,16073.11445135
1594857600,9192.46,9215.4725,9021.5525,9131.8425,9481.3425,3880.5875,19793.86768173
1594944000,9131.845,9192.805,9070.505,9154.5775,9481.3425,3880.5875,13962.08027984
1595030400,9153.08,9213.22,9124.25,9176.77,9481.3425,3880.5875,7271.06942218
1595116800,9176.23,9242.695,9107.7725,9213.99,9481.3425,3880.5875,6991.85077813
1595203200,9215.165,9225.375,9131.4275,9163.4975,9481.3425,3880.5875,12149.82949165
1595289600,9163.33,9438.6425,9157.2725,9393.93,9481.3425,3880.5875,21242.96008261
1595376000,9395.2525,9568.7525,9280.2975,9536.005,9481.3425,3880.5875,20697.59866737
1595462400,9535.8875,9682,9454.82,9615.2925,9481.3425,3880.5875,29936.07743059
1595548800,9614.7225,9648.775,9478.0275,9551.6625,9481.3425,3880.5875,22868.98185655
1595635200,9553.085,9748.7275,9537.345,9712.85,9481.3425,3880.5875,15279.50534957
1595721600,9713.8075,10184.4275,9662.9875,9942.845,9481.3425,3880.5875,28168.17840833
1595808000,9942.1375,11418.6925,9935.68,11046.5075,9481.3425,3880.5875,91941.52464767
1595894400,11049.5475,11261.725,10584.12,10936.3525,9481.3425,3880.5875,57020.25182983
1595980800,10934.42,11354.1175,10851.87,11111.095,9481.3425,3880.5875,40743.58197824
1596067200,11107.9575,11188.875,10824.9775,11128.7175,9481.3425,3880.5875,30108.51535027
1596153600,11128.4075,11460.3875,10977.225,11354.0825,9481.3425,3880.5875,34509.5320836
1596240000,11354.7825,11887.3725,11236.305,11812.8525,9481.3425,3880.5875,38093.39593778
1596326400,11810.79,12123.25,10569.515,11066.14,12123.25,3880.5875,53395.93454204
1596412800,11071.575,11484.8475,10895.7775,11236.735,12123.25,3880.5875,27483.2551916
1596499200,11236.5325,11419.9425,11011.99,11196.035,12123.25,3880.5875,22680.0535108
1596585600,11196.9275,11798.3125,11086.7475,11755.6625,12123.25,3880.5875,31789.9454418
1596672000,11756.68,11915.7825,11578.7675,11773.815,12123.25,3880.5875,34896.16348229
1596758400,11773.86,11920.0825,11318.0175,11606.64,12123.25,3880.5875,41838.29346689
1596844800,11607.3625,11818.0375,11534.3475,11775.3475,12123.25,3880.5875,14363.58735655
1596931200,11771.34,11808.6325,11533.1325,11687.8175,12123.25,3880.5875,12493.80124675
1597017600,11688.64,12087.03,11503.8775,11900.03,12123.25,3880.5875,39779.78868709
1597104000,11898.18,11943.9,11128.875,11390.4325,12123.25,3880.5875,41737.75129004
1597190400,11388.96,11626.28,11154.1675,11570.8525,12123.25,3880.5875,24606.4781059
1597276800,11572.6525,11803.0375,11273.5125,11795.9525,12123.25,3880.5875,28614.88164794
1597363200,11796.93,11865.0175,11654.565,11777.6425,12123.25,3880.5875,24471.14855724
1597449600,11775.915,11988.285,11680.0275,11859.085,12123.25,3880.5875,20672.06212896
1597536000,11860.2075,11940.23,11692.625,11918.0375,12123.25,3880.5875,14102.80115098
1597622400,11920.0225,12479.03,11775.86,12305.01,12123.25,3880.5875,43704.09834001
1597708800,12305.61,12400.5575,11820.1775,11956.1375,12123.25,3880.5875,36257.44665232
1597795200,11953.5125,12023.345,11572.7725,11759.73,12123.25,3880.5875,33951.75280785
1597881600,11760.7725,11896.4925,11674.695,11857.665,12123.25,3880.5875,17592.32366725
1597968000,11860.445,11884.365,11489.09,11529.71,12123.25,3880.5875,27279.70554749
1598054400,11530.9,11692.6375,11366,11673.4475,12123.25,3880.5875,14839.71215068
1598140800,11675.35,11714.815,11524.1375,11650.9875,12123.25,3880.5875,8702.72615861
1598227200,11653.5025,11826.32,11595.3825,11760.61,12123.25,3880.5875,13374.28991352
1598313600,11755.1675,11771.9825,11113.87,11327.7775,12123.25,3880.5875,28548.00358503
1598400000,11327.705,11612.1975,11252.9325,11470.0925,12123.25,3880.5875,17586.23149811
1598486400,11467.09,11598.1575,11126.615,11320.96,12123.25,3880.5875,27584.49613626
1598572800,11325.72,11553.24,11289,11538.1775,12123.25,3880.5875,20818.7998072
1598659200,11537.465,11584.415,11421.0575,11476.0725,12123.25,3880.5875,9507.40804352
1598745600,11475.4225,11716.2325,11465.86,11713.08,12123.25,3880.5875,10055.62513549
1598832000,11714.0825,11781.8575,11577.34,11657.2675,12123.25,3880.5875,17691.49853369
1598918400,11658.1025,12072.2525,11528.29,11925.9375,12123.25,3880.5875,30545.22542987
1599004800,11922.5575,11955.2125,11166.905,11397.7725,12123.25,3880.5875,42338.66241676
1599091200,11397.7475,11477.3225,10004.465,10171.66,12123.25,3880.5875,64512.33912837
1599177600,10171.5375,10638.5725,9924.1675,10470.58,12123.25,3880.5875,52264.98423281
1599264000,10471.5225,10567.8575,9849.325,10166.6325,12123.25,3880.5875,43347.33500578
1599350400,10166.9575,10353.8275,10003.365,10258.09,12123.25,3880.5875,17944.30519986
1599436800,10258.355,10414.165,9879.525,10378.3725,12123.25,3880.5875,26490.62699211
1599523200,10379.2975,10442.1825,9836.43,10126.5975,12123.25,3880.5875,34442.47661958
